product_id,product_name,category,actual_price_1,discount_percentage_1,discounted_price_1,user_id,user_name,rating_1,rating_count,truncated_rating_count,actual_price_truncated,category_division,quartile_rc,actual_price_category,category_division_1
B00LHZW3XY,"Luxor 5 Subject Single Ruled Notebook - A5 Size, 70 GSM, 300 Pages","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",180,31,125,"AGKET6EBMS4XL3NJXMR2JOPTFO5A,AEWBMDGEZ4X45MQ755DGGWVOA5PQ,AEDWE7SRSLUC4O4UBDVW2PG6RALA,AGP2G2TDF5Q5HZECH6MKPXWAFWDA,AHHLEAFO3POG5JSN5OBR6S23N3PQ,AGNPEDP5PPB3WS77KHG6YFLDZRUA,AGEZS5T62DR6CMVOT6PTWIKB5G2A,AEXIQRY2ZR6B6GRHEYZEMLUEUAQA","Ankita,AR,A Rohini Kumar,Harsh Tiwari,Unknknown,Subrahmanya Sastry Bhetanabhotla,Junaid shah,VINAY",4.4,8053,8053,180,OfficeProducts,3,low price,OfficeProducts
B086Q3QMFS,"Classmate Drawing Book - Unruled, 40 Pages, 210 mm x 297 mm - Pack Of 4","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",120,0,120,"AENWPLS2BHDMH4O6DD7EYV5DOGHQ,AGWEZX7ZMZNEDPVTPFZIOKD3RUJQ,AE4JUNCUKPAHHGNR2OJEXJ64ZJOA,AH3AYKWBYIOGWAQURE34B6PGJWLQ,AHQXC2MQJWWBWFCLJQWZ4KCT6BCA,AF2GCLO5T7RRFOW2NCDF2POWFGLQ,AGPAK6ELVZPVKQ7GEZ7IUHNK2C3Q,AFQKN26SJVBLDXPECZHMTIAYVLSA","a.john,Sonika sharma,Umadevi,tarun,venkatesh k c,Anumod,Olivia,Syed",4.5,4951,4951,120,OfficeProducts,2,low price,OfficeProducts
B086PXQ2R4,"Classmate Long Book - Unruled, 160 Pages, 314 mm x 194 mm - Pack Of 3","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",165,0,165,"AGFI7QAP24WKYIKSVOKOI6AH5QWQ,AE3OLFD74JMTB3BH445H4VU2KR4Q,AHVSB2RAFNPMGZEKR7Y5SW6XN3PA,AHP7DRD4MLKSHBJGYJWJFEVRA6LA,AHPINNJOLXOPGJXN2Y6S5NVCW6JA,AGFPOSNBSZEQER27XB5IHLWGJL3A,AGW6CYJRLVAP5TGYYDZ5CD4CTYXQ,AFEIC7ACC5JILEDYC52PZLVKB4QA","Anwesh Gudepu,Senorita,JK,Kalyana Manikanta Pasupuleti,😈loki😈,Madhav Upadhyaya,Dhiraj Kumar Gupta,99BestDeal",4.5,1674,1674,165,OfficeProducts,2,low price,OfficeProducts
B00J4YG0PC,"Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",720,22,561,"AEDKNRNG6YV7UXI72VNLX4DK3XMA,AGOEYA7EZQOCWCZNMHZIS4SESREA,AEY7ZU2T6RLK6AL3INXMZP4VGQCA,AGM4GRCJABX6KMUTF7LJMPUL5BKA,AF6O7NBOMM3QIVE6BOOJII5Y736Q,AFTKVEHGY6PGODF22MSSXW6GIXJA,AEG7RME35Q4ONPV74W2CUT46XFBQ,AEP72RVSIU32NKEQVLVZT5YMSZGQ","MOHD NASIM,Shab,Aniket Dhuri,Aryan Gupta,Archana,Ketul,Dr. Ramya Sampath,roshni kewat",4.4,3182,3182,720,OfficeProducts,2,low price,OfficeProducts
B00P93X2H6,"Classmate Pulse Spiral Notebook - 240 mm x 180 mm, Soft Cover, 200 Pages, Unruled","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",75,11,67,"AH6NK74TCKWVMLPVFEC44ZLT546Q,AEUNLUIL7UEDSBOHDA52EP3CT43Q,AGKEIYGWTR5DFWUXTQK2GJCADGAA,AHYDGBIJQH2XC4SMUNVX2HGKOELQ,AGERLRPT3Z7WUSIERUPQ3NNUYGBQ,AGBVV6FOZ3OTCYR6XQ7UZL5OOF5A,AEBHFCOMRX6G22X3JLSCKHLXPTOA,AFZZKKAWBJWFT7ZNDHWFPI2LJTLA","Nafisa Nehar,Narinder K.,Mayank,Harsh Raj,Dr.G.K.H.KRISH,Soumava Chakraborty,Sahid,RAJU ACHARJEE",4.1,1269,1269,75,OfficeProducts,2,low price,OfficeProducts
B099S26HWG,"Classmate Pulse 1 Subject Notebook - 240mm x 180mm , Soft Cover, 180 Pages, Single Line, Pack of 4","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",300,0,300,"AFXZNVON4LZKKL23DAL7IPT5ZJUA,AFSZKLP7O5V7SHFKRIC5YGKLI6VQ,AGNJT6MCU54JSU2MDPAUHNVVMPAA,AETWKKRH3YG3TDQPRO72TEEGPBIQ,AEK4IBLWWLNYTV5TXRAIVIDWDJEQ,AGEU6T4TWEHPJGK7WYQEINX4NTGQ,AFIDAKZO3JJUEQ5XHV5DQFPWMWUQ,AGC2NONP26AGZYB5HR2FYRMUAJPQ","Ayush pandey,Puneet Sharma,Lakshay,Vala 18,Jel,Rj madie,Shresta reddy,Rohan halaj",4.2,419,419,300,OfficeProducts,1,low price,OfficeProducts
B0B5KZ3C53,"KENT Smart Multi Cooker Cum Kettle 1.2 Liter 800 Watts, Electric Cooker with Steamer & Boiler for Idlis, Instant Noodles, Momos, Eggs, & Steam Vegetables, Inner Stainless Steel & Cool Touch Outer Body",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,2900,45,1599,"AGYNRGEH26Z7PFCEBRVWTJ6RZ4PA,AHLEYZIZY2JWUVX7ZJUP2ZDQHZRA,AHMJJFA7DVXYO76MLL6IAPZYNHBA,AETECGJKFYFTKFIB5ATS6YRUKWVA,AGPYC54L575ZDPY7FEGITMLYI2UA,AHPT7QLZD7MKHTRII3BGGNHDNHOQ,AEGALXWP75YMO7CPPRFZBHHM73DA,AEOLDYDAFLQTHPD7HIODC2Q7HKZQ","manisha,Suryakant,Uttam Kumar Mishra,Raunak V.,Dheeraj Sharma,SYED JAFFER,Ashutosh Chawla,ekta arya",3.7,441,441,2900,Home&Kitchen,1,low price,Home&Kitchen
B01L6MT7E0,"Philips AC1215/20 Air purifier, removes 99.97% airborne pollutants, 4-stage filtration with True HEPA filter (white)","Home&Kitchen|Heating,Cooling&AirQuality|AirPurifiers|HEPAAirPurifiers",11995,27,8799,"AHLGRFI7QX34GNBZPPXAU3XDMUEA,AGJBEJ5UYM34YEAF3O66X6ZXMJ3Q,AGCNLEMAO7Y3K2HRVTJUR46ADX4A,AHF6WK7M75GMQD5UBU5KL3CYR3PA,AFUNWCVYZL6R7BTREUZR3HWRTULA,AGJZZHGM6QJ3Q2IZZAMN3QRM2YAQ,AHNE2UTXIV6QYFTLJCK7NJQ3UFQA,AH5PIM77X6TCBZ2GSUQO474JGLZQ","Tushar A.,Indu bala,Partho,T. SAIPRASAD,RVA,abhijeet kumar,Yogesh Sansanwal,Rajeshwari Dhanabalan",4.1,4157,4157,10276,Home&Kitchen,2,high price,Home&Kitchen
B0187F2IOK,"Bajaj HM-01 Powerful 250W Hand Mixer, Black",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandMixers,2199,32,1499,"AF7UYUVEZZUXIIOJWWI776NZPTRQ,AH6UCH7MNAI4EDGZ2Q52KI4MDDBA,AHAC5FGED7HOO5GSKRTNCX7RMQFA,AFCQT3WCIYIHW4QJCMZSEXJ2A6QQ,AFNH4WZFYWT7D2WDKDIWY4YTR3CQ,AFKSVLIYFZUL6NT2QFBSXMWYZUCQ,AGXUG6UVU2G7J3OXP4REN3VZCE6Q,AHRFHGMEBL54OW7P2XZGYOFE7WKQ","Megha Gadiya,bharati boro,Ruma,Sai Raj Jaiswal,Kirti T Zanjale,Sinabail Mitra,Faizur rehman,Sanyam jain",4.4,6531,6531,2199,Home&Kitchen,3,low price,Home&Kitchen
B09VL9KFDB,Havells Gatik Neo 400mm Pedestal Fan (Aqua Blue),"Home&Kitchen|Heating,Cooling&AirQuality|Fans|TableFans",4200,43,2399,"AEHI7PMP7HHH3BIMEMM4D6XKJC2Q,AGZ325HAAV233447G6SUIVBMMMAA,AHA2VXNJ2E6VA2RFAAJS5ZFPF3EQ,AEJOJTOSSJNIBWO5CP655BMKQZ5A,AGLEYJPDKFHDQUKR44ANTMCVH7YQ,AFZUCCUR2EBAOJTXZAMP4GKYDGPQ,AEV6XXFLHIIAGFBXZQACBPNOKIMA,AE4GKTZA6NFJG2HC7TAMA4NIIDEQ","Surya,Amazon Customer,Amazgon Customer,Satyajit Mitra,Mohana Lonkar,tony,Amazon Customer,Kothapalli subramanyam",3.8,397,397,4200,Home&Kitchen,1,mean price,Home&Kitchen
B00H3H03Q4,HUL Pureit Germkill kit for Classic 23 L water purifier - 3000 L Capacity,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterCartridges,1130,0,1130,"AEZVOCIG5UB5RYBT7P35LXEYGNUA,AG3OM7FBL3LB5C266XVNPJGOHPPA,AGBT373ETZCUEC7X2LVVD3FKWRAA,AEM3EO5SQFCOE4BPSMM3LKOIWL6A,AG73KSBFVJ5HI7YVT6EH5WTAY67Q,AHEQSSHSFZ6WZUZUZS7BTVNCOTAQ,AH6NHWSWYP5ISTHGMARHDD54FLBQ,AFQDM5ECIIUZH567BITZVOP6LISA","Suryaranjan S.,Gaurav Kumar,Tanushree Laha,Tirupati,Srivastava rahul,Puremba Khomdram,Sre ram,Kanthilakshmi",4.2,13250,13250,1130,Home&Kitchen,3,low price,Home&Kitchen
B00N1U9AJS,"3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging applications (Photo frames, Mirrors, Key Holders, Car Interiors, Extension Boards, Wall decoration, etc)(L: 3m, W: 24mm)",Home&Kitchen|CraftMaterials|Scrapbooking|Tape,165,21,130,"AGXGYUPGIFDGD6LPTVB2XVE7JWNA,AH2ZUPRKPAFHMLFBVWD26PDVJK4Q,AGAXCWBSPZUPB6GKZKHS3WDT52YA,AHJBGHHXDRA7M5MKCLYLYDNWSURA,AGS35GMYV4YBWSINMHG7KX6VCX5A,AFX2CQSR3SBHOJQWQHBLDIHQG3RA,AEEE77EDIHNXZHXAC77EGZGKGSLQ,AH64TGKPMKB5SNT76NT4ZDNF5YEA","Amit Shrivastava,Sikandar kunar,INSTALL INTO PC,Sourabh,prakash,Arjun AK,Surendra Sawant,Subrahmanya Udupa",3.9,14778,14778,165,Home&Kitchen,3,low price,Home&Kitchen
B07F1T31ZZ,"Raffles Premium Stainless Steel South Indian Coffee Filter/Drip Coffee Maker, 2-3 Cups, 150 ml","Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|DripCoffeeMachines",400,38,249,"AGOHEKMCFFEVVEYK75KRR6JUN5LA,AHM5VPEM324X4ZSA2GQCBCD423PA,AEK4FIY6OYHQUATRL3QUSWUSQLZQ,AGPK7LBOP4LXMHGVL246WLA53D4A,AFZDTYSBA3OFABW3ISFCOOKQK76A,AEYYA6E4ING5KL43ZEGPYXKBDSBQ,AH7YJB6PZG5KP4GCWMQCHRIO3I4Q,AGXITCDLYCTWJZOTV5ZF7ZR7O3MQ","Gautam B.,Kabir Debbarma,MS,Amazon Customer,P,Sourav Basu,Vikhyat G.,Viren Dhamaskar",4.1,693,693,400,Home&Kitchen,1,low price,Home&Kitchen
B00KIDSU8S,Havells Ventil Air DX 200mm Exhaust Fan (White),"Home&Kitchen|Heating,Cooling&AirQuality|Fans|ExhaustFans",2360,15,1999,"AFOFEXFKGILFV2MXRWKIQNUBGBIQ,AFF6RNKHPURFSB5UIHSDV57IS3QA,AF6JFHLKQS4FIBNZL2RXHSP2JWBQ,AEPPIQQURP47JFRUYVS6AA2SM4AA,AHUKPJSLGRSR3QF4RCUALWBOTCBQ,AFV32V72IHKH2ZAH2IEVBKFU3Q4Q,AGKHS73PPCIKJQ7QX235SKK7YMHQ,AFZXGY75HWOEPDLC22OUNIQJR2QA","A.D.PAUL & CO.,Suraj,PRATEEK KUMAR RAI,Swarn Gupta,kalyan,Esther,Krishna chaithanya,NILIM",4.2,7801,7801,2360,Home&Kitchen,3,low price,Home&Kitchen
B0BJYSCWFQ,"Kitchengenix's Mini Waffle Maker 4 Inch- 350 Watts: Stainless Steel Non-Stick Electric Iron Machine for Individual Belgian Waffles, Pan Cakes, Paninis or Other Snacks (Red)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|WaffleMakers&Irons,1999,55,899,"AGG6B7ZD5FGH7KFHMESWE3VMHGBQ,AFEETHDN6SAGGKCZIRQGUDEOI2CA,AGTEW64WBNTZFGCWJFDWLOYQQXWA,AF3B6IE43CRY3EPVX6IXI2L453KQ,AH4F52IVOKDLXOGFBNZTNC3FHSJQ,AHNXK47JHYPTN7OEUHPGH4KKQUWA,AH3WE6333SFYEWEFIND2BCGNGJLA,AFHMVP4622IBCZIZ2BQ2DQYMRXYQ","Placeholder,Saddam Suthar,Priyanka Kasare,Geeta,Ahaan Zidaan,saransh,kaushal,Priyanka Mishra",4.2,39,39,1999,Home&Kitchen,1,low price,Home&Kitchen
B06XPYRWV5,Pigeon by Stovekraft 2 Slice Auto Pop up Toaster. A Smart Bread Toaster for Your Home (750 Watt) (black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,1795,39,1099,"AGMCZ2KDUK34T3TUMG3JCFV7FOTA,AHZLFVEFPM5G6NINL6C2U6DEUNZA,AF5GDNAQLJ3SAR4Z2GHHWCJ6PZEA,AHASL2VPJAIFFLPXEDF3X464QCAA,AE4BIPLKOA6B7N27WD53TX2UU6VQ,AHWQGQ4LHOPQXZWAVIMXQ6UQFYHQ,AFB4DO5PCKBMV3TJ37XFDTWLOVRQ,AGDZJR57Z4DRGPARXFMEQJWRLSGQ","Partha Sen,Pooja jain,Ayush P.,Shantilal Sharma,Gautam S.,manan parekh,LM,susmrita",4.2,4244,4244,1795,Home&Kitchen,2,low price,Home&Kitchen
B0B97D658R,"Larrito wooden Cool Mist Humidifiers Essential Oil Diffuser Aroma Air Humidifier with Colorful Change for Car, Office, Babies, humidifiers for home, air humidifier for room (WOODEN HUMIDIFIRE-A)","Home&Kitchen|Heating,Cooling&AirQuality|Humidifiers",799,38,499,"AHKMDKVJS3O2FONH6P2GLWKV7BGA,AF34WPWTTDCKLYAOTG56T2KNCBRQ,AG4L77PETD6JPT4LLTVG4WDS72PQ,AFK7BE52MSABKTBBCCFFW6SINUYQ,AFZAJPI7LJPDCOSMY6ASVRJOECMQ,AHYIUARUTB7FHBZNQDO2RVV72XFA,AGJW572HJZWB6REZMBNPGF2PEYPQ,AGTPLNZTYUEFVBGKKKMV5O66LJIQ","Narinder Kaur,Heavenly stuff,tejaswi,nirav,Sagar Bhalerao,Adarsh,sindhu,deepa",3.6,212,212,799,Home&Kitchen,1,low price,Home&Kitchen
B009P2LIL4,"Bajaj Majesty RX10 2000 Watts Heat Convector Room Heater (White, ISI Approved)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|HeatConvectors",3080,28,2219,"AGVPWCMAHYQWJOQKMUJN4DW3KM5Q,AF4Q3E66MY4SR7YQZSWBBRU5XQKQ,AEM2ZDSQE4QZIGTCTE4HSNZOS7DQ,AEHMIAQFYXW3CY6Z37ABRXSOJRPA,AHJCYSNMFLZM7CA4FGDPU7A4UHYQ,AEQTWNQ6GKTOSJO3ZEPHRTH56VCA,AHIHPBLP6PPV66Y3AWOSYFBVZPFA,AGHBKUHIWVOPUQYFRA6PXIIC6R5Q","Nehal Desai,Danish Parwez,Amazon Customer,Amazon Customer,Pankaj Kumar Singh,Pattabhi udaya kumar,Sandip Bhargava,BATTU SURESHKUMAR",3.6,468,468,3080,Home&Kitchen,1,low price,Home&Kitchen
B07F6GXNPB,"Eureka Forbes Euroclean Paper Vacuum Cleaner Dust Bags for Excel, Ace, 300, Jet Models - Set of 10","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|VacuumAccessories|VacuumBags|HandheldBags",500,49,253,"AEAHCVLMYLKLICSIKCTUS54NVQ2A,AFRIWQJKFSDZKTRTU5RSBKSQMIVA,AHFQXP2EQZOT7NTNHK5TMB6QA5QQ,AGLL6YL7RHHSDDGKWQO7ZIG3TXDQ,AGT4T2NBHXL5XVSRRCKSIGW7LDJA,AEAZZCC5KRGSGXGTGBRNK2O6IDAQ,AGBESE5F5QORNV2B6HE4UL4AMZ7Q,AE7QJ5FKTIU6K26GFQWGMXKO2MGQ","Lulzdrone,KRISH,Harsh Shah,Harsh,HaPa,Inderjeet Singh,Amazon Customer,Peter john",4.3,2664,2664,500,Home&Kitchen,2,low price,Home&Kitchen
B08ZXZ362Z,"akiara - Makes life easy Mini Sewing Machine for Home Tailoring use | Mini Silai Machine with Sewing Kit Set Sewing Box with Thread Scissors, Needle All in One Sewing Accessories (White & Purple)",Home&Kitchen|Kitchen&HomeAppliances|SewingMachines&Accessories|Sewing&EmbroideryMachines,3098,50,1563,"AEHOZYTOH5VUWA2Z7OB672WX4F5A,AEF3QNOCDEMLINRVML6H7XIGWYPQ,AHX4KZVASMGQQOST4T2RAQUZTLCA,AFW6K3O37RXWAJP5JDCSPNPENYDQ,AHELMAOGW7CMAPA6PJOO3INMBRBQ,AE4DX3LKPJLQMTSMMVZISY3Z4LAA,AEZVKCBQBC3W5IQIFD4ZFTL6IFAQ,AHX47N6TUNADPXMMQKVASVBNIHJA","Vaishnavi,Paramesh,Kirti Gupta,Mousumi Ganguli,Nikshitha S,Lancy,Kindle Customer,krishna chaudhari",3.5,2283,2283,3098,Home&Kitchen,2,low price,Home&Kitchen
B01LWYDEQ7,"Pigeon Polypropylene Mini Handy and Compact Chopper with 3 Blades for Effortlessly Chopping Vegetables and Fruits for Your Kitchen (12420, Green, 400 ml)",Home&Kitchen|Kitchen&Dining|KitchenTools|ManualChoppers&Chippers|Choppers,495,60,199,"AGJTPXSZDYEWZM76UMJXCHUUPJSQ,AH4ON4ZDRHM5PWVW6725NRNU6VCA,AHTTCQ7A5VN7L4335W3VEZG6QDQA,AFL5LUHNIIKW6G6GPQML7SFN2W5A,AFHJ53JKOT2VWMLKXNADZHOFDMCA,AF3DB2GLX5C4YCCPB7CJYRQPANTQ,AH723Y45K7AIA5HG27CCBVDZQPYA,AGDB3UZ4G544VVY2ZDHJUI6KOLJQ","Harshit,Fazeela,Chiranjiv Singh,Joseph Ka,Rohit Kalyan Khaparde,saikumar venkatesham dusa,Dhanu Muthukumaran,Commandant Rizvi",4.1,270563,39952,495,Home&Kitchen,4,low price,Home&Kitchen
B00O2R38C4,"Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen, Bathroom with Strong Air Suction, Rust Proof Body and Dust Protection Shutters (2-Year Warranty, White)","Home&Kitchen|Heating,Cooling&AirQuality|Fans|ExhaustFans",1490,33,999,"AF5OHXMN4BMFYFBAHRA3KF55LEMQ,AEDYGQWG3MQCXE4NAFPHEKHC65RA,AGM6U42GP43XU2OGYR3CS2J7DHRQ,AENFJF6M6ESZKBLJAMLVOZFCCORQ,AGVNTYOKOFM4NNLYUW4PYVCGLBWQ,AH3ZXWK36A6T5DSP6ZNR42M6C44Q,AEEQ3N6TTKJ6KIQQ5GNDS7AHU7ZQ,AGCSVYGZ5WIFAKJVQBXPV23L7ZSQ","Aam Adami for India.,Colonel PSV Ramana,Tarique Hossain,Durratussharaf najmuddin,Athappan,Amazon Customer,Priyajit Samanta,Gopi",4.1,12999,12999,1490,Home&Kitchen,3,low price,Home&Kitchen
B072J83V9W,Philips PowerPro FC9352/01 Compact Bagless Vacuum Cleaner (Blue),"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums",9995,10,8999,"AGBITVO2DOMNZU6DB4QF2WXXELLA,AFMPYDPXNEAOY7V6ESN3RHHIFOLA,AEXMSOQXFSGNINYXVTPXWF6LNSOQ,AHJ36WVWO52FUAO4F7W2V2HUVIOA,AHDVRIPXBUVBEU4SPWOC6RGAYRPQ,AEM6HSXS6EAAW2W2YCJDURHPAOHQ,AHGWXO3TIN5RERBOPO6KS5HW6PQQ,AF476TMP4LI7EBRKEYTFE33CHLLA","⚡ Pushpendra Singh Patel ⚡,Mukul,Sauron,Amazon Customer,Bumble Bee,Naresh,Serena A Lyngdoh,Sohail Quazi",4.4,17994,17994,9995,Home&Kitchen,4,high price,Home&Kitchen
B07H3N8RJH,"AmazonBasics Cylinder Bagless Vacuum Cleaner with Power Suction, Low Sound, High Energy Efficiency and 2 Years Warranty (1.5L, Black)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums",6000,37,3799,"AGRAAUFFZVW3L5L4MV65HRI63NPA,AGSMGWHNRQAZOOIPF7UOSNBQDNIQ,AFJZWYEHRGAPQPS5N64LTC3JOCXA,AHERFNSW6YQVDARIDK6WI3GFTCLA,AH2R6HPCGKBGV62HAZ3BH3HFMIPQ,AFAR6KANGGM4XIVC6ZDTSEONGR6A,AE2WVSMP7ZOFNGQWHUPQNRZHLOVQ,AEJNLPO52JIB3UFIIIGFMQBJCJLQ","Liliput99,umamaheswaran,Alina,Prasanthi,Amazon Customer,Nissam kollam,Kaviya,Unknown",4.2,11935,11935,6000,Home&Kitchen,3,mean price,Home&Kitchen
B09G2VTHQM,"AGARO Classic Portable Yogurt Maker, 1.2L Capacity, Electric, Automatic, Grey and White, Medium (33603)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|YogurtMakers,1295,55,587,"AGYTFOW77SU6CYA7L2ID3IYBWMLA,AHAHGFYVEV3DXUG3GQFCUPBSHTZQ,AEOVVK7XRSH3T5SSQLE42FWIY3RQ,AE2XSRIZGIHUEHFRYKTLVQIKYFKA,AGHEDHPCRHKYDPXWSKRKEP7HLNDA,AGEM42HY6YHDGMWMGZYPLVHA27XA,AEHXNDAJNJXBV4NGZ2ZWKIPPJREQ,AGQ2KOOSNRJVNY3PYFXFZPRKDIDA","Hem,Anya,Deepak Roy,ASHUTOSH PANDEY,Srinivas,PJ,9703041496,O N Misra",4.1,557,557,1295,Home&Kitchen,1,low price,Home&Kitchen
B01M69WCZ6,"Allin Exporters J66 Ultrasonic Humidifier Cool Mist Air Purifier for Dryness, Cold & Cough Large Capacity for Room, Baby, Plants, Bedroom (2.4 L) (1 Year Warranty)","Home&Kitchen|Heating,Cooling&AirQuality|Humidifiers",3550,37,2249,"AEJS5FT3PUYMZ27UQBFICD2YXDQA,AFFHWVYKVSRM37YO4YB3Z6IMFLYA,AGJKOP63VWH3PLV46FL33T3AAMZA,AFIXS23I6JWYAYRYKIQN6XQ5DNCA,AFT5MTRDID47T6IFK3WZKMHPL3GQ,AGOFMGGVERIDKNPHMFBODPTPJ5YQ,AE5RKE23GK5T7VQBYKSUCUIHPMIQ,AHH4RVJIROHTEVGRWPYUX2SUHUBQ","Anshuk Pani,Sujit,Neeraj,M Sajan,Gabs,Kishore Bandi,Molly Papachan,Shrinidhi",4.0,3973,3973,3550,Home&Kitchen,2,mean price,Home&Kitchen
B08VJFYH6N,"BAJAJ PYGMY MINI 110 MM 10 W HIGH SPEED OPERATION, USB CHARGING, MULTI-CLIP FUNCTION PERSONAL FAN","Home&Kitchen|Heating,Cooling&AirQuality|Fans|TableFans",1620,41,948,"AFSG325V4OVLV4CZQO3Q4OIHYNAA,AEFIFPUVWYO3I3N2P2WD7XLI6MXA,AGZA77NZOFDILVEQM2OA4JCW6YAQ,AEZNI2AOOQKK3JT2BBLMNAPNYJCQ,AG3XIMGKJUIAVY5V3MVT5EQU6W6A,AHKW7DHRIBCVNG35XNH6SEJWI5EA,AHAWKE7CIEPMX6PGO6LF6UNT776Q,AGSA2QU7S2ACENHUDHPQBHRZTIHQ","Chesin Cherian,sheela k.,siddharth,Manish Yadav,michel raj,Mnp,Dhruba Bakshi,Raghvi",4.1,4370,4370,1620,Home&Kitchen,2,low price,Home&Kitchen
B01M6453MB,"Prestige Delight PRWO Electric Rice Cooker (1 L, White)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,3045,25,2280,"AFG5FM3NEMOL6BNFRV2NK5FNJCHQ,AGEINTRN6Z563RMLHIZEHMNU5UOA,AHOV63EYPKKFN2RY43FLDEO5XSYA,AECUT2M2ZMO76YUEXUVPCKGFOHMA,AGGQG3GYBNP6LFX4FYECSABC27PA,AG2JLSQXNIT6S4LCGHMOGFTHOOPQ,AHKGLRHEHJ2FLFRMXYW4JTAQIFQA,AED6PKQYUIQOV6YB4NAZTJQ2VCIQ","Manu Bhai,Naveenpittu,Evatira Sangma,JAGANNADHA RAJU DANTULURI,balraj khwairakpam,Anindya,Amazon Customer,BASANT KUMAR PRADHAN",4.1,4118,4118,3045,Home&Kitchen,2,low price,Home&Kitchen
B07N2MGB3G,"AGARO Marvel 9 Liters Oven Toaster Griller, Cake Baking OTG (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|OvenToasterGrills,1999,15,1699,"AH4WZKCWB4OVUG2LZUAFGWSVS4WQ,AGR2F7Q2IMX7SXVQ3FE6EKNYPPJA,AEJF5A6THJTEEMQ567QOL56EGM7Q,AF4U5DZT3ZHTXHRKEL57ZPBZFF2A,AFZ3VECWAVRV5NH6BCMVMAN3YO6A,AFTFOKKNZPW4QEUQGKTB65FF6ZAQ,AEK4UQMVF6PAOC7IYVVOF3SE7PYQ,AECOJHWYPDNQKUVPWJ5LW3W4WRXQ","Shubhajeet D.,Aswin Thomas,rakesh satyarthi,anu,Vara Prasad,Jain Suresh,SUBASH U L,manpreet",4.1,8873,8873,1999,Home&Kitchen,3,low price,Home&Kitchen
B07JB2Y4SR,Classmate Octane Colour Burst-Multicolour Gel Pens (Pack of 10) | Gold & Silver Glitter Sparkle Pens|10 colour ink shades for art lovers and kids|Fun at home essentials,Home&Kitchen|CraftMaterials|DrawingMaterials|DrawingMedia|Pens,100,10,90,"AFZD4RCAOTL4JRRKT6WHVVJWDNHA,AECAPFEPRBCKU4VOBRUGOVMNJBXA,AH2UVQCFNAROZ46WLW3GCZQBZ6TQ,AE4FRP3D6KIQG7H3GP436GUD52VQ,AEZGVKB6YZLTQQTT356NGQIXBMCA,AESGKVHA72PDDC7C45OGNNEMTUKA,AFSSI6KQRVUBQ6DTUNIXZ4PJ4Z2A,AG2X6AGQIUAPKCJIXEZTL2DPVISQ","Vijaya,Kumkum Kumari,Amazon Customer,Altaf Khan,Praduman Singh,JV,Lata Sharma,sridevi  k👍",4.4,10718,10718,100,Home&Kitchen,3,low price,Home&Kitchen
